node_id,signature,class_dot,method_name,descriptor,external,degree,katz,closeness,harmonic
Lcom/google/gson/internal/Excluder; disableInnerClassSerialization ()Lcom/google/gson/internal/Excluder;,Lcom/google/gson/internal/Excluder; disableInnerClassSerialization ()Lcom/google/gson/internal/Excluder;,,,()Lcom/google/gson/internal/Excluder;,False,0.00012254901960784314,0.007815527404867692,0.00011029411764705881,0.00012254901960784314
Lcom/google/gson/GsonBuilder; excludeFieldsWithModifiers ([I)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; excludeFieldsWithModifiers ([I)Lcom/google/gson/GsonBuilder;,,,([I)Lcom/google/gson/GsonBuilder;,False,0.00012254901960784314,0.0078092352725979185,0.00015318627450980392,0.00019403594771241832
Lcom/google/gson/internal/Excluder; withModifiers ([I)Lcom/google/gson/internal/Excluder;,Lcom/google/gson/internal/Excluder; withModifiers ([I)Lcom/google/gson/internal/Excluder;,,,([I)Lcom/google/gson/internal/Excluder;,False,0.00012254901960784314,0.007815527404867692,0.00011029411764705881,0.00012254901960784314
Lcom/google/gson/GsonBuilder; excludeFieldsWithoutExposeAnnotation ()Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; excludeFieldsWithoutExposeAnnotation ()Lcom/google/gson/GsonBuilder;,,,()Lcom/google/gson/GsonBuilder;,False,6.127450980392157e-05,0.0078092352725979185,0.00010893246187363834,0.00013276143790849672
Lcom/google/gson/internal/Excluder; excludeFieldsWithoutExposeAnnotation ()Lcom/google/gson/internal/Excluder;,Lcom/google/gson/internal/Excluder; excludeFieldsWithoutExposeAnnotation ()Lcom/google/gson/internal/Excluder;,,,()Lcom/google/gson/internal/Excluder;,False,0.00012254901960784314,0.007815527404867692,0.00011029411764705881,0.00012254901960784314
Lcom/google/gson/GsonBuilder; registerTypeAdapter (Ljava/lang/reflect/Type; Ljava/lang/Object;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; registerTypeAdapter (Ljava/lang/reflect/Type; Ljava/lang/Object;)Lcom/google/gson/GsonBuilder;,,,(Ljava/lang/reflect/Type; Ljava/lang/Object;)Lcom/google/gson/GsonBuilder;,False,0.000428921568627451,0.0078092352725979185,0.0007832480818414322,0.0010569852941176468
Lcom/google/gson/internal/$Gson$Preconditions; checkArgument (Z)V,Lcom/google/gson/internal/$Gson$Preconditions; checkArgument (Z)V,,,(Z)V,False,0.0005514705882352941,0.007859668823626178,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/internal/bind/TreeTypeAdapter; newFactoryWithMatchRawType (Lcom/google/gson/reflect/TypeToken; Ljava/lang/Object;)Lcom/google/gson/TypeAdapterFactory;,Lcom/google/gson/internal/bind/TreeTypeAdapter; newFactoryWithMatchRawType (Lcom/google/gson/reflect/TypeToken; Ljava/lang/Object;)Lcom/google/gson/TypeAdapterFactory;,,,(Lcom/google/gson/reflect/TypeToken; Ljava/lang/Object;)Lcom/google/gson/TypeAdapterFactory;,False,0.00024509803921568627,0.007815527404867692,0.00022058823529411763,0.0002655228758169935
Lcom/google/gson/internal/bind/TypeAdapters; newFactory (Lcom/google/gson/reflect/TypeToken; Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;,Lcom/google/gson/internal/bind/TypeAdapters; newFactory (Lcom/google/gson/reflect/TypeToken; Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;,,,(Lcom/google/gson/reflect/TypeToken; Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;,False,0.00012254901960784314,0.007815527404867692,8.169934640522875e-05,9.191176470588235e-05
Lcom/google/gson/GsonBuilder; registerTypeAdapterFactory (Lcom/google/gson/TypeAdapterFactory;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; registerTypeAdapterFactory (Lcom/google/gson/TypeAdapterFactory;)Lcom/google/gson/GsonBuilder;,,,(Lcom/google/gson/TypeAdapterFactory;)Lcom/google/gson/GsonBuilder;,False,0.00012254901960784314,0.0078092352725979185,0.00012254901960784314,0.00012254901960784314
Lcom/google/gson/GsonBuilder; registerTypeHierarchyAdapter (Ljava/lang/Class; Ljava/lang/Object;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; registerTypeHierarchyAdapter (Ljava/lang/Class; Ljava/lang/Object;)Lcom/google/gson/GsonBuilder;,,,(Ljava/lang/Class; Ljava/lang/Object;)Lcom/google/gson/GsonBuilder;,False,0.00030637254901960784,0.0078092352725979185,0.0003545168067226891,0.00041870915032679736
Lcom/google/gson/internal/bind/TreeTypeAdapter; newTypeHierarchyFactory (Ljava/lang/Class; Ljava/lang/Object;)Lcom/google/gson/TypeAdapterFactory;,Lcom/google/gson/internal/bind/TreeTypeAdapter; newTypeHierarchyFactory (Ljava/lang/Class; Ljava/lang/Object;)Lcom/google/gson/TypeAdapterFactory;,,,(Ljava/lang/Class; Ljava/lang/Object;)Lcom/google/gson/TypeAdapterFactory;,False,0.00012254901960784314,0.007815527404867692,0.00012254901960784314,0.0001429738562091503
Lcom/google/gson/internal/bind/TypeAdapters; newTypeHierarchyFactory (Ljava/lang/Class; Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;,Lcom/google/gson/internal/bind/TypeAdapters; newTypeHierarchyFactory (Ljava/lang/Class; Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;,,,(Ljava/lang/Class; Lcom/google/gson/TypeAdapter;)Lcom/google/gson/TypeAdapterFactory;,False,0.0001838235294117647,0.007821819537137467,8.169934640522875e-05,9.191176470588235e-05
Lcom/google/gson/GsonBuilder; setExclusionStrategies ([Lcom/google/gson/ExclusionStrategy;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setExclusionStrategies ([Lcom/google/gson/ExclusionStrategy;)Lcom/google/gson/GsonBuilder;,,,([Lcom/google/gson/ExclusionStrategy;)Lcom/google/gson/GsonBuilder;,False,0.00012254901960784314,0.0078092352725979185,0.0002144607843137255,0.00025531045751633983
Lcom/google/gson/GsonBuilder; setFieldNamingPolicy (Lcom/google/gson/FieldNamingPolicy;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setFieldNamingPolicy (Lcom/google/gson/FieldNamingPolicy;)Lcom/google/gson/GsonBuilder;,,,(Lcom/google/gson/FieldNamingPolicy;)Lcom/google/gson/GsonBuilder;,False,6.127450980392157e-05,0.0078092352725979185,8.169934640522875e-05,9.191176470588235e-05
Lcom/google/gson/GsonBuilder; setFieldNamingStrategy (Lcom/google/gson/FieldNamingStrategy;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setFieldNamingStrategy (Lcom/google/gson/FieldNamingStrategy;)Lcom/google/gson/GsonBuilder;,,,(Lcom/google/gson/FieldNamingStrategy;)Lcom/google/gson/GsonBuilder;,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/GsonBuilder; setLongSerializationPolicy (Lcom/google/gson/LongSerializationPolicy;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setLongSerializationPolicy (Lcom/google/gson/LongSerializationPolicy;)Lcom/google/gson/GsonBuilder;,,,(Lcom/google/gson/LongSerializationPolicy;)Lcom/google/gson/GsonBuilder;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/GsonBuilder; setNumberToNumberStrategy (Lcom/google/gson/ToNumberStrategy;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setNumberToNumberStrategy (Lcom/google/gson/ToNumberStrategy;)Lcom/google/gson/GsonBuilder;,,,(Lcom/google/gson/ToNumberStrategy;)Lcom/google/gson/GsonBuilder;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/GsonBuilder; setObjectToNumberStrategy (Lcom/google/gson/ToNumberStrategy;)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setObjectToNumberStrategy (Lcom/google/gson/ToNumberStrategy;)Lcom/google/gson/GsonBuilder;,,,(Lcom/google/gson/ToNumberStrategy;)Lcom/google/gson/GsonBuilder;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/GsonBuilder; setVersion (D)Lcom/google/gson/GsonBuilder;,Lcom/google/gson/GsonBuilder; setVersion (D)Lcom/google/gson/GsonBuilder;,,,(D)Lcom/google/gson/GsonBuilder;,False,0.0003676470588235294,0.0078092352725979185,0.0003545168067226891,0.0004391339869281046
Lcom/google/gson/internal/Excluder; withVersion (D)Lcom/google/gson/internal/Excluder;,Lcom/google/gson/internal/Excluder; withVersion (D)Lcom/google/gson/internal/Excluder;,,,(D)Lcom/google/gson/internal/Excluder;,False,0.00012254901960784314,0.007815527404867692,0.00011029411764705881,0.00012254901960784314
Lcom/google/gson/JsonElement; <init> ()V,Lcom/google/gson/JsonElement; <init> ()V,,,()V,False,0.0005514705882352941,0.007859724460242523,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/JsonElement; getAsBigDecimal ()Ljava/math/BigDecimal;,Lcom/google/gson/JsonElement; getAsBigDecimal ()Ljava/math/BigDecimal;,,,()Ljava/math/BigDecimal;,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsBigInteger ()Ljava/math/BigInteger;,Lcom/google/gson/JsonElement; getAsBigInteger ()Ljava/math/BigInteger;,,,()Ljava/math/BigInteger;,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsBoolean ()Z,Lcom/google/gson/JsonElement; getAsBoolean ()Z,,,()Z,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsByte ()B,Lcom/google/gson/JsonElement; getAsByte ()B,,,()B,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsCharacter ()C,Lcom/google/gson/JsonElement; getAsCharacter ()C,,,()C,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsDouble ()D,Lcom/google/gson/JsonElement; getAsDouble ()D,,,()D,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsFloat ()F,Lcom/google/gson/JsonElement; getAsFloat ()F,,,()F,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsInt ()I,Lcom/google/gson/JsonElement; getAsInt ()I,,,()I,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsJsonArray ()Lcom/google/gson/JsonArray;,Lcom/google/gson/JsonElement; getAsJsonArray ()Lcom/google/gson/JsonArray;,,,()Lcom/google/gson/JsonArray;,False,0.0003676470588235294,0.007815537552552248,0.00030637254901960784,0.00030637254901960784
Lcom/google/gson/JsonElement; isJsonArray ()Z,Lcom/google/gson/JsonElement; isJsonArray ()Z,,,()Z,False,0.0001838235294117647,0.007828131964776353,0.0,0.0
Lcom/google/gson/JsonElement; getAsJsonNull ()Lcom/google/gson/JsonNull;,Lcom/google/gson/JsonElement; getAsJsonNull ()Lcom/google/gson/JsonNull;,,,()Lcom/google/gson/JsonNull;,False,0.00030637254901960784,0.0078092352725979185,0.00030637254901960784,0.00030637254901960784
Lcom/google/gson/JsonElement; isJsonNull ()Z,Lcom/google/gson/JsonElement; isJsonNull ()Z,,,()Z,False,0.0003676470588235294,0.007847064141171905,0.0,0.0
Lcom/google/gson/JsonElement; getAsJsonObject ()Lcom/google/gson/JsonObject;,Lcom/google/gson/JsonElement; getAsJsonObject ()Lcom/google/gson/JsonObject;,,,()Lcom/google/gson/JsonObject;,False,0.0003676470588235294,0.007815537552552248,0.00030637254901960784,0.00030637254901960784
Lcom/google/gson/JsonElement; isJsonObject ()Z,Lcom/google/gson/JsonElement; isJsonObject ()Z,,,()Z,False,0.0001838235294117647,0.007828131964776353,0.0,0.0
Lcom/google/gson/JsonElement; getAsJsonPrimitive ()Lcom/google/gson/JsonPrimitive;,Lcom/google/gson/JsonElement; getAsJsonPrimitive ()Lcom/google/gson/JsonPrimitive;,,,()Lcom/google/gson/JsonPrimitive;,False,0.000428921568627451,0.007821834758664301,0.00030637254901960784,0.00030637254901960784
Lcom/google/gson/JsonElement; isJsonPrimitive ()Z,Lcom/google/gson/JsonElement; isJsonPrimitive ()Z,,,()Z,False,0.0001838235294117647,0.007828137042703485,0.0,0.0
Lcom/google/gson/JsonElement; getAsLong ()J,Lcom/google/gson/JsonElement; getAsLong ()J,,,()J,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsNumber ()Ljava/lang/Number;,Lcom/google/gson/JsonElement; getAsNumber ()Ljava/lang/Number;,,,()Ljava/lang/Number;,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsShort ()S,Lcom/google/gson/JsonElement; getAsShort ()S,,,()S,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; getAsString ()Ljava/lang/String;,Lcom/google/gson/JsonElement; getAsString ()Ljava/lang/String;,,,()Ljava/lang/String;,False,0.00024509803921568627,0.007815527404867692,0.0001838235294117647,0.0001838235294117647
Lcom/google/gson/JsonElement; toString ()Ljava/lang/String;,Lcom/google/gson/JsonElement; toString ()Ljava/lang/String;,,,()Ljava/lang/String;,False,0.0003676470588235294,0.0078092352725979185,0.0004361303344867359,0.0005106209150326798
Ljava/lang/AssertionError; <init> (Ljava/lang/Object;)V,Ljava/lang/AssertionError; <init> (Ljava/lang/Object;)V,,,(Ljava/lang/Object;)V,True,0.0033700980392156864,0.008155896464752094,0.0,0.0
Lcom/google/gson/JsonParseException; <init> (Ljava/lang/String;)V,Lcom/google/gson/JsonParseException; <init> (Ljava/lang/String;)V,,,(Ljava/lang/String;)V,False,0.00024509803921568627,0.007828213109489118,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/JsonParseException; <init> (Ljava/lang/String; Ljava/lang/Throwable;)V,Lcom/google/gson/JsonParseException; <init> (Ljava/lang/String; Ljava/lang/Throwable;)V,,,(Ljava/lang/String; Ljava/lang/Throwable;)V,False,0.000428921568627451,0.007847059091838748,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/JsonParseException; <init> (Ljava/lang/Throwable;)V,Lcom/google/gson/JsonParseException; <init> (Ljava/lang/Throwable;)V,,,(Ljava/lang/Throwable;)V,False,0.0001838235294117647,0.007821941342030968,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/JsonParser; <init> ()V,Lcom/google/gson/JsonParser; <init> ()V,,,()V,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/JsonParser; parseReader (Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonParser; parseReader (Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,,,(Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,False,0.0006127450980392157,0.007821829680737169,0.0006866830065359477,0.0010274422268907563
Lcom/google/gson/internal/Streams; parse (Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,Lcom/google/gson/internal/Streams; parse (Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,,,(Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,False,0.000428921568627451,0.007828126886849222,0.0006255106209150327,0.0007961309523809525
Lcom/google/gson/JsonParser; parseReader (Ljava/io/Reader;)Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonParser; parseReader (Ljava/io/Reader;)Lcom/google/gson/JsonElement;,,,(Ljava/io/Reader;)Lcom/google/gson/JsonElement;,False,0.0005514705882352941,0.007821824606894892,0.0010360570284451808,0.0013322829131652658
Lcom/google/gson/JsonParser; parseString (Ljava/lang/String;)Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonParser; parseString (Ljava/lang/String;)Lcom/google/gson/JsonElement;,,,(Ljava/lang/String;)Lcom/google/gson/JsonElement;,False,0.0001838235294117647,0.007815527404867692,0.0008257772020725389,0.0009916987628384687
Lcom/google/gson/JsonParser; parse (Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonParser; parse (Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,,,(Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;,False,6.127450980392157e-05,0.0078092352725979185,0.0005629595588235294,0.0007198539137877372
Lcom/google/gson/JsonParser; parse (Ljava/io/Reader;)Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonParser; parse (Ljava/io/Reader;)Lcom/google/gson/JsonElement;,,,(Ljava/io/Reader;)Lcom/google/gson/JsonElement;,False,6.127450980392157e-05,0.0078092352725979185,0.0007978451797385622,0.0009304242530345472
Lcom/google/gson/JsonParser; parse (Ljava/lang/String;)Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonParser; parse (Ljava/lang/String;)Lcom/google/gson/JsonElement;,,,(Ljava/lang/String;)Lcom/google/gson/JsonElement;,False,6.127450980392157e-05,0.0078092352725979185,0.0006762705082032813,0.0007821496654217238
Lcom/google/gson/JsonStreamParser; <init> (Ljava/io/Reader;)V,Lcom/google/gson/JsonStreamParser; <init> (Ljava/io/Reader;)V,,,(Ljava/io/Reader;)V,False,0.00024509803921568627,0.007815527404867692,0.00019607843137254904,0.0002144607843137255
Lcom/google/gson/JsonStreamParser; <init> (Ljava/lang/String;)V,Lcom/google/gson/JsonStreamParser; <init> (Ljava/lang/String;)V,,,(Ljava/lang/String;)V,False,0.00012254901960784314,0.0078092352725979185,0.00020053475935828875,0.00023488562091503269
Lcom/google/gson/JsonStreamParser; hasNext ()Z,Lcom/google/gson/JsonStreamParser; hasNext ()Z,,,()Z,False,0.00024509803921568627,0.007815532474625119,0.0005952380952380952,0.0007348564425770309
Lcom/google/gson/JsonStreamParser; next ()Lcom/google/gson/JsonElement;,Lcom/google/gson/JsonStreamParser; next ()Lcom/google/gson/JsonElement;,,,()Lcom/google/gson/JsonElement;,False,0.00030637254901960784,0.007815527404867692,0.000608939227865059,0.0008191088935574229
Ljava/util/NoSuchElementException; <init> ()V,Ljava/util/NoSuchElementException; <init> ()V,,,()V,True,0.0011029411764705882,0.007922574875778845,0.0,0.0
Lcom/google/gson/JsonStreamParser; next ()Ljava/lang/Object;,Lcom/google/gson/JsonStreamParser; next ()Ljava/lang/Object;,,,()Ljava/lang/Object;,False,6.127450980392157e-05,0.0078092352725979185,0.0005099131236653078,0.0006279421490818546
Lcom/google/gson/JsonStreamParser; remove ()V,Lcom/google/gson/JsonStreamParser; remove ()V,,,()V,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Ljava/lang/UnsupportedOperationException; <init> ()V,Ljava/lang/UnsupportedOperationException; <init> ()V,,,()V,True,0.001286764705882353,0.007941370050263184,0.0,0.0
Lcom/google/gson/LongSerializationPolicy; <clinit> ()V,Lcom/google/gson/LongSerializationPolicy; <clinit> ()V,,,()V,False,0.00012254901960784314,0.0078092352725979185,0.0001392602495543672,0.00018892973856209148
Lcom/google/gson/LongSerializationPolicy$2; <init> (Ljava/lang/String; I)V,Lcom/google/gson/LongSerializationPolicy$2; <init> (Ljava/lang/String; I)V,,,(Ljava/lang/String; I)V,False,0.00012254901960784314,0.007815527404867692,9.191176470588235e-05,0.00011233660130718954
Lcom/google/gson/LongSerializationPolicy$1; <init> (Ljava/lang/String; I)V,Lcom/google/gson/LongSerializationPolicy$1; <init> (Ljava/lang/String; I)V,,,(Ljava/lang/String; I)V,False,0.00012254901960784314,0.007815527404867692,9.191176470588235e-05,0.00011233660130718954
Lcom/google/gson/LongSerializationPolicy; <init> (Ljava/lang/String; I)V,Lcom/google/gson/LongSerializationPolicy; <init> (Ljava/lang/String; I)V,,,(Ljava/lang/String; I)V,False,0.00012254901960784314,0.007815537552552248,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/LongSerializationPolicy; <init> (Ljava/lang/String; I Lcom/google/gson/LongSerializationPolicy$1;)V,Lcom/google/gson/LongSerializationPolicy; <init> (Ljava/lang/String; I Lcom/google/gson/LongSerializationPolicy$1;)V,,,(Ljava/lang/String; I Lcom/google/gson/LongSerializationPolicy$1;)V,False,0.0001838235294117647,0.007821829676652316,8.169934640522875e-05,9.191176470588235e-05
Lcom/google/gson/LongSerializationPolicy; valueOf (Ljava/lang/String;)Lcom/google/gson/LongSerializationPolicy;,Lcom/google/gson/LongSerializationPolicy; valueOf (Ljava/lang/String;)Lcom/google/gson/LongSerializationPolicy;,,,(Ljava/lang/String;)Lcom/google/gson/LongSerializationPolicy;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/LongSerializationPolicy; values ()[Lcom/google/gson/LongSerializationPolicy;,Lcom/google/gson/LongSerializationPolicy; values ()[Lcom/google/gson/LongSerializationPolicy;,,,()[Lcom/google/gson/LongSerializationPolicy;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/LongSerializationPolicy; clone ()Ljava/lang/Object;,Lcom/google/gson/LongSerializationPolicy; clone ()Ljava/lang/Object;,,,()Ljava/lang/Object;,True,6.127450980392157e-05,0.007815527404867692,0.0,0.0
Lcom/google/gson/ReflectionAccessFilter$FilterResult; <clinit> ()V,Lcom/google/gson/ReflectionAccessFilter$FilterResult; <clinit> ()V,,,()V,False,6.127450980392157e-05,0.0078092352725979185,8.169934640522875e-05,9.191176470588235e-05
Lcom/google/gson/ReflectionAccessFilter$FilterResult; <init> (Ljava/lang/String; I)V,Lcom/google/gson/ReflectionAccessFilter$FilterResult; <init> (Ljava/lang/String; I)V,,,(Ljava/lang/String; I)V,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/ReflectionAccessFilter$FilterResult; valueOf (Ljava/lang/String;)Lcom/google/gson/ReflectionAccessFilter$FilterResult;,Lcom/google/gson/ReflectionAccessFilter$FilterResult; valueOf (Ljava/lang/String;)Lcom/google/gson/ReflectionAccessFilter$FilterResult;,,,(Ljava/lang/String;)Lcom/google/gson/ReflectionAccessFilter$FilterResult;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/ReflectionAccessFilter$FilterResult; values ()[Lcom/google/gson/ReflectionAccessFilter$FilterResult;,Lcom/google/gson/ReflectionAccessFilter$FilterResult; values ()[Lcom/google/gson/ReflectionAccessFilter$FilterResult;,,,()[Lcom/google/gson/ReflectionAccessFilter$FilterResult;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/ReflectionAccessFilter$FilterResult; clone ()Ljava/lang/Object;,Lcom/google/gson/ReflectionAccessFilter$FilterResult; clone ()Ljava/lang/Object;,,,()Ljava/lang/Object;,True,6.127450980392157e-05,0.007815527404867692,0.0,0.0
Lcom/google/gson/ReflectionAccessFilter; <clinit> ()V,Lcom/google/gson/ReflectionAccessFilter; <clinit> ()V,,,()V,False,0.00024509803921568627,0.0078092352725979185,0.0002553104575163399,0.00027573529411764705
Lcom/google/gson/ReflectionAccessFilter$4; <init> ()V,Lcom/google/gson/ReflectionAccessFilter$4; <init> ()V,,,()V,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/ReflectionAccessFilter$2; <init> ()V,Lcom/google/gson/ReflectionAccessFilter$2; <init> ()V,,,()V,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/ReflectionAccessFilter$3; <init> ()V,Lcom/google/gson/ReflectionAccessFilter$3; <init> ()V,,,()V,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/ReflectionAccessFilter$1; <init> ()V,Lcom/google/gson/ReflectionAccessFilter$1; <init> ()V,,,()V,False,0.00012254901960784314,0.007815527404867692,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/TypeAdapter; <init> ()V,Lcom/google/gson/TypeAdapter; <init> ()V,,,()V,False,0.003247549019607843,0.008136715237090423,6.127450980392157e-05,6.127450980392157e-05
Lcom/google/gson/TypeAdapter; fromJson (Ljava/io/Reader;)Ljava/lang/Object;,Lcom/google/gson/TypeAdapter; fromJson (Ljava/io/Reader;)Ljava/lang/Object;,,,(Ljava/io/Reader;)Ljava/lang/Object;,False,0.0001838235294117647,0.007815527404867692,0.0001633986928104575,0.0001838235294117647
Lcom/google/gson/TypeAdapter; fromJson (Ljava/lang/String;)Ljava/lang/Object;,Lcom/google/gson/TypeAdapter; fromJson (Ljava/lang/String;)Ljava/lang/Object;,,,(Ljava/lang/String;)Ljava/lang/Object;,False,0.00012254901960784314,0.0078092352725979185,0.0001838235294117647,0.00022467320261437907
Lcom/google/gson/TypeAdapter; fromJsonTree (Lcom/google/gson/JsonElement;)Ljava/lang/Object;,Lcom/google/gson/TypeAdapter; fromJsonTree (Lcom/google/gson/JsonElement;)Ljava/lang/Object;,,,(Lcom/google/gson/JsonElement;)Ljava/lang/Object;,False,0.0001838235294117647,0.0078092352725979185,0.00030892565359477123,0.00037785947712418297
Lcom/google/gson/TypeAdapter$1; <init> (Lcom/google/gson/TypeAdapter;)V,Lcom/google/gson/TypeAdapter$1; <init> (Lcom/google/gson/TypeAdapter;)V,,,(Lcom/google/gson/TypeAdapter;)V,False,0.00012254901960784314,0.007815547700236805,8.169934640522875e-05,9.191176470588235e-05
Lcom/google/gson/TypeAdapter; toJson (Ljava/lang/Object;)Ljava/lang/String;,Lcom/google/gson/TypeAdapter; toJson (Ljava/lang/Object;)Ljava/lang/String;,,,(Ljava/lang/Object;)Ljava/lang/String;,False,0.00024509803921568627,0.0078092352725979185,0.0003393665158371041,0.0004340277777777777
Lcom/google/gson/TypeAdapter; toJson (Ljava/io/Writer; Ljava/lang/Object;)V,Lcom/google/gson/TypeAdapter; toJson (Ljava/io/Writer; Ljava/lang/Object;)V,,,(Ljava/io/Writer; Ljava/lang/Object;)V,False,0.0001838235294117647,0.007815527404867692,0.00020053475935828875,0.00023488562091503266
Lcom/google/gson/TypeAdapter; toJsonTree (Ljava/lang/Object;)Lcom/google/gson/JsonElement;,Lcom/google/gson/TypeAdapter; toJsonTree (Ljava/lang/Object;)Lcom/google/gson/JsonElement;,,,(Ljava/lang/Object;)Lcom/google/gson/JsonElement;,False,0.00030637254901960784,0.007815532474625119,0.0004918981481481481,0.0005872140522875818
Lcom/google/gson/internal/$Gson$Preconditions; <init> ()V,Lcom/google/gson/internal/$Gson$Preconditions; <init> ()V,,,()V,False,0.00012254901960784314,0.0078092352725979185,0.00012254901960784314,0.00012254901960784314
Lcom/google/gson/internal/$Gson$Preconditions; checkNotNull (Ljava/lang/Object;)Ljava/lang/Object;,Lcom/google/gson/internal/$Gson$Preconditions; checkNotNull (Ljava/lang/Object;)Ljava/lang/Object;,,,(Ljava/lang/Object;)Ljava/lang/Object;,False,6.127450980392157e-05,0.0078092352725979185,6.127450980392157e-05,6.127450980392157e-05
